,Hour,Temp,Hum,Wind,Visb,Rainfall,Snow,Weekend,Holiday,Fday,DWeek_Friday,DWeek_Monday,DWeek_Saturday,DWeek_Sunday,DWeek_Thursday,DWeek_Tuesday,DWeek_Wednesday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Count
63,0.0869565217391304,0.5168141592920353,0.7142857142857142,0.1351351351351351,0.4977122521606508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,427
64,0.3913043478260869,0.3132743362831858,0.7755102040816326,0.1756756756756756,0.1098118962887646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224
65,0.0,0.2619469026548672,0.4183673469387755,0.4324324324324324,0.8449415353329943,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79
66,0.4347826086956521,0.5893805309734513,0.9081632653061223,0.2432432432432432,0.360447381799695,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33
67,0.9130434782608696,0.6247787610619469,0.2142857142857142,0.1621621621621621,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1491
68,0.6521739130434783,0.927433628318584,0.4693877551020408,0.2702702702702702,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,820
69,0.0869565217391304,0.4584070796460177,0.4591836734693877,0.1216216216216216,0.9933909506863242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,237
70,0.6521739130434783,0.5823008849557523,0.7346938775510203,0.1486486486486486,0.2923233350279614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,848
71,0.4347826086956521,0.7539823008849558,0.4081632653061224,0.3648648648648648,0.5302491103202847,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,970
72,0.9565217391304348,0.6353982300884955,0.3469387755102041,0.1621621621621621,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1595
73,0.8695652173913043,0.6283185840707964,0.6836734693877551,0.0945945945945945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
74,0.0869565217391304,0.711504424778761,0.6428571428571428,0.1216216216216216,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,387
75,0.1304347826086956,0.6690265486725664,0.9897959183673468,0.054054054054054,0.0849008642602948,0.0625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22
76,0.5652173913043478,0.3752212389380531,0.9183673469387754,0.0945945945945945,0.3614641586171835,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
77,0.0869565217391304,0.7575221238938052,0.7959183673469387,0.1351351351351351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,497
78,0.5652173913043478,0.4407079646017698,0.2755102040816326,0.2432432432432432,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,847
79,0.8695652173913043,0.5451327433628319,0.8163265306122448,0.2432432432432432,0.4006100660904931,0.0625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12
80,0.6956521739130435,0.2530973451327433,0.2346938775510204,0.3648648648648648,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,269
81,0.8695652173913043,0.4070796460176991,0.7857142857142857,0.0945945945945945,0.2323335027961362,0.0,0.0454545454545454,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,570
82,0.8695652173913043,0.663716814159292,0.4693877551020408,0.3513513513513513,0.7020843924758515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1902
83,0.2608695652173913,0.5238938053097345,0.9081632653061223,0.0405405405405405,0.1113370615149974,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,552
84,0.5217391304347826,0.536283185840708,0.4591836734693877,0.2432432432432432,0.5780376207422471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,890
85,0.8695652173913043,0.3415929203539822,0.1938775510204081,0.4189189189189188,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,358
86,0.3913043478260869,0.8584070796460177,0.5714285714285714,0.1081081081081081,0.9720386375190644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,944
87,0.8695652173913043,0.6867256637168142,0.4693877551020408,0.0135135135135135,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1835
88,0.5652173913043478,0.2424778761061946,0.3265306122448979,0.1216216216216216,0.9120488052872394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,282
89,0.6956521739130435,0.936283185840708,0.4591836734693877,0.3513513513513513,0.7605490594814438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,855
90,0.4347826086956521,0.3734513274336283,0.8979591836734693,0.3513513513513513,0.3294356888662939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,165
91,0.3913043478260869,0.3415929203539822,0.3775510204081632,0.1216216216216216,0.6492119979664464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,825
92,0.3478260869565217,0.6194690265486725,0.9591836734693876,0.1216216216216216,0.0864260294865277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,555
93,0.6521739130434783,0.6831858407079646,0.2551020408163265,0.554054054054054,0.9415353329944076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1875
94,0.217391304347826,0.4654867256637168,0.979591836734694,0.1621621621621621,0.0828673106253177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15
95,0.1304347826086956,0.8123893805309734,0.7448979591836734,0.1891891891891891,0.9949161159125572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,345
96,0.4347826086956521,0.8141592920353982,0.673469387755102,0.2297297297297297,0.6537874936451449,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,701
97,1.0,0.431858407079646,0.6122448979591836,0.1081081081081081,0.8017285205897305,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,702
98,0.6521739130434783,0.479646017699115,0.3469387755102041,0.2162162162162162,0.9013726487036096,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1047
99,0.3478260869565217,0.5681415929203539,0.5510204081632653,0.1216216216216216,0.2023385866802237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,600
100,0.5652173913043478,0.9628318584070796,0.3979591836734693,0.2027027027027027,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,591
101,0.0,0.2336283185840708,0.5306122448979591,0.2162162162162162,0.6171835282155567,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,184
102,0.1739130434782608,0.7345132743362832,0.7142857142857142,0.1621621621621621,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153
103,0.0,0.3415929203539822,0.6326530612244897,0.2162162162162162,0.7005592272496187,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,474
104,0.8260869565217391,0.415929203539823,0.2448979591836734,0.4054054054054054,0.929334011184545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1039
105,0.9130434782608696,0.7008849557522123,0.7346938775510203,0.3378378378378378,0.4524656837824097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1935
106,0.0,0.7132743362831858,0.7959183673469387,0.2027027027027027,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1163
107,0.4782608695652174,0.2176991150442477,0.3061224489795918,0.5405405405405405,0.9954245043213014,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239
108,0.1739130434782608,0.8070796460176991,0.6428571428571428,0.1081081081081081,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260
109,0.1739130434782608,0.6300884955752213,0.7755102040816326,0.2432432432432432,0.2684290798169801,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,265
110,0.6956521739130435,0.8194690265486726,0.3877551020408163,0.4189189189189188,0.5053380782918149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1434
111,0.9565217391304348,0.3964601769911504,0.4693877551020408,0.1081081081081081,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,660
112,1.0,0.5469026548672566,0.7040816326530611,0.4999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1057
113,0.0869565217391304,0.6495575221238938,0.6122448979591836,0.2027027027027027,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,353
114,0.7826086956521738,0.7876106194690264,0.4489795918367346,0.1891891891891891,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3256
115,0.7826086956521738,0.784070796460177,0.7244897959183673,0.1621621621621621,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2594
116,1.0,0.3168141592920354,0.3775510204081632,0.3918918918918918,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,488
117,0.5217391304347826,0.4300884955752212,0.520408163265306,0.1351351351351351,0.8052872394509405,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,510
118,0.6956521739130435,0.1185840707964601,0.2857142857142857,0.3648648648648648,0.8871377732587696,0.0,0.0454545454545454,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,147
119,1.0,0.3292035398230088,0.3979591836734693,0.081081081081081,0.7061514997458057,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149
120,0.0434782608695652,0.511504424778761,0.7551020408163265,0.1756756756756756,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,676
121,0.2608695652173913,0.7292035398230088,0.846938775510204,0.0135135135135135,0.3457041179461108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,695
122,0.5652173913043478,0.6725663716814159,0.9897959183673468,0.1621621621621621,0.1550584646670055,0.6041666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24
